,smiles_string,prop,value
523,[*]C(=O)c1ccc(cc1)C(CCCCCC1C(=O)O1)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)N[*],Tg,593.0618664
524,[*]N1C(=O)c2c(C1=O)ccc(c2)C(=O)c1ccc2c(c1)C(=O)N(C2=O)c1ccccc1[*],Tg,606.0382005
525,[*]N1C(=O)c2c(C1=O)ccc(c2)Oc1ccc2c(c1)C(=O)N(C2=O)c1ccccc1[*],Tg,615.0352393
526,[*]c1c2c1cccccc1c2c2c(nccccc1)ccc(c2)Oc1ccc2c(c1)c(c1ccccc1)c(c1ccccc1)c(n2)c1ccccc1[*],Tg,618.0164001
527,[*]C(=O)c1ccc(cc1)C(CCCCCC1C(=O)O1)c1ccc(cc1)C(=O)Nc1ccc(cc1)C(CCCCCC1C(=O)O1)c1ccc(cc1)N[*],Tg,657.9607697
528,[*]c1c2c1ccccc[nH]c1c([nH]2)cc2c(c1)nc(c(n2)c1ccccc1)c1ccccc1[*],Tg,668.0362047
529,[*]C(=O)c1ccc(cc1)C(CCCCCC1C(=O)O1)c1ccc(cc1)C(=O)Nc1ccc(cc1)C(CCCCCC1C(=O)N1)c1ccc(cc1)N[*],Tg,672.9766563
530,[*]C1COC(=O)C2=CC=C([*])C(=C2)C(=O)O1,Tg,323.9664224
531,[*]C(=O)CCC(C)CCO[*],Tg,219.9885109
532,[*]C(=O)C(C)CCCC(C)O[*],Tg,239.9937877
533,[*]C(=O)c1c2c(cccc2)c(cc1)C(=O)OCCO[*],Tg,336.9767986
534,[*]C(=O)c1cccc2c(cccc12)C(=O)OCCO[*],Tg,344.0329188
535,C1C([*])OC2=C(C=CC1=C2)C(=O)OOC(=O)C3=CC=CC([*])=C3,Tg,354.9768245
536,[*]c1ccc(cc1)S[*],Tg,359.997927
537,[*]C(=O)c1ccc2cc(ccc2c1)C(=O)OCCO[*],Tg,397.0086781
538,[*]C1CCCN(CC1)C(=O)C2=CC=CC(=C2)C(=O)N[*],Tg,402.9953175
539,[*]OC(=O)c1cccc(c1)C(=O)Oc2cccc(c2)O[*],Tg,410.9604233
540,[*]C1=CC(=CC(=C1)C(=O)N2C3=CC2=CC=C3)C(=O)N[*],Tg,545.0043893
541,[*]Oc1ccc(cc1)C(=O)[*],Tg,419.9523347
542,[*]CC(=C1C=CC=CC1C2=CC=C(C=C2)OCC(CO)O)C[*],Tg,372.9924148
543,CC(C)(c1ccc(Oc2cc3c(cc2)C(=O)OC(=O)[*])cc1)c1ccc(Oc2cc3c(cc2)C(=O)OC(=O)[*])cc1,Tg,492.9467413
544,[*]CC(=C[*])C,Tg,199.0215022
545,[*]CC(=C[*])C1=CC=CC=C1,Tg,408.9780501
546,[H]OC([*])CCC[*],Tg,190.0203003
547,[*]CCC(C)OC=C[*],Tg,252.9880456
548,CCCCC(=C[*])C=C[*],Tg,191.9994568
549,[*]CCCCCCOC([*])C1CO1,Tg,188.0182473
550,CCCC(=C[*])C=C[*],Tg,196.0198263
551,CCC(=C[*])C=C[*],Tg,197.0153207
552,[*]CC1C([*])O1,Tg,206.015549
553,[*]COC([*])C1CO1,Tg,211.0085242
554,[*]CC=CC=C[*],Tg,213.0100037
555,[*]OCCCCCC(=O)[*],Tg,213.0100037
556,[*]CC1=CC(=C(C=C1)OC)CCN[*],Tg,378.9657838
557,[*]COC(=O)C=C[*],Tg,280.9959109
558,[*]C=CC(=O)OCC[*],Tg,251.0151881
559,[*]CCC1=CC(=CC(=C1)C)C[*],Tg,252.9880456
560,[*]CC(C)(C)OC(=O)C=C[*],Tg,314.9923453
561,[*]CCCCOC(=O)C=C[*],Tg,218.9777555
562,[*]CC(=C)C(=O)OC[*],Tg,378.0071373
563,[*]CC(=C)C(=O)OCC[*],Tg,323.9664224
564,[*]CC(=C([*]))C(=O)OC(C)C,Tg,326.9640468
565,[*]CCC(=C([*]))C(Cl)=O,Tg,366.0159406
566,[*]CC(=C([*]))C(=O)OCCCl,Tg,365.0059971
567,[*]CC(=C([*]))C(=O)OC(C)(C)C,Tg,380.0143529
568,[*]CC(=C([*]))C(=O)Oc1ccccc1,Tg,393.0067413
569,[*]CCOC(=O)c1ccc(C(=O)OCC([*]))cc1,Tg,344.9848314
570,CC(=C([*]))C(=O)OCCCCCCCC[*],Tg,252.9880456
571,[*]C=CC(=O)OCCCCCCCCC[*],Tg,216.0230035
572,[*]CCCCCCOC(=O)C=C[*],Tg,216.0230035
573,[*]CCCOC(=O)C=C[*],Tg,228.9812912
574,CC(=C[*])C(=O)OCCC(C)(C)C[*],Tg,317.9801428
575,[*]CC([*])OC(=O)C1=CC2=C(N1)C(=CC=C2)Br,Tg,329.9894079
576,[*]CCCCCCOC(=O)C(C)=C[*],Tg,267.9785297
577,[*]CCCCOC(=O)C(C)=C[*],Tg,293.021846
578,CC(=C([*]))C(=O)OCCOC[*],Tg,293.021846
579,[*]C=COC(=O)C(Cl)[*],Tg,304.0184917
580,[*]CCCOC(=O)C(C)=C[*],Tg,305.9849035
581,[*]C=CC(=O)OC(C)C[*],Tg,270.0225287
582,[*]CC(C)COC(=O)C(C)=C[*],Tg,393.0067413
583,[*]CC(C)CCOC(=O)C(C)=C[*],Tg,294.171097
584,[*]CCCCC(CC)COC(=O)C(C)=C[*],Tg,267.1775727
585,[*]CCCCCC(CCC)COC(=O)C(C)=C[*],Tg,258.1665672
586,[*]CCCCCCCCCCCCCOC(=O)C(C)=C[*],Tg,242.1586573
587,[*]CCCCCCCCCCCCCCCCCOC(=O)C(C)=C[*],Tg,222.1263089
588,[*]CCCCCCCCCCCCCCCCCCCCCOC(=O)C(C)=C[*],Tg,218.1724959
589,CC(=C([*]))C(=O)OCCN(C)C[*],Tg,273.1492422
590,CC(=C([*]))C(=O)OCCNC(C)(C)C[*],Tg,295.1209227
591,[*]CN(C)CCCOC(=O)C(C)=C[*],Tg,267.1775727
592,[*]CN(C)CCOCCOC(=O)C(C)=C[*],Tg,231.1532479
593,[*]CN(C)CCN(C)CCOC(=O)C(C)=C[*],Tg,218.1724959
594,[*]COC(=O)C=C[*],Tg,283.1391996
595,[*]CCCCCCOC(=O)C=C[*],Tg,213.1571967
596,[*]CC(C)(C)OC(=O)C=C[*],Tg,317.1757679
597,[*]CC(C)CCOC(=O)C=C[*],Tg,236.1565524
598,[*]C=C([*])C(=O)OC1CCCCC1,Tg,303.179617
599,[*]CCCCC(CC)COC(=O)C=C[*],Tg,209.1702907
600,[*]CCCCCC(CCC)COC(=O)C=C[*],Tg,206.1579087
601,[*]CC(C)CCCCCCOC(=O)C=C[*],Tg,205.1634531
602,[*]CCCCCCCCCCCCCCCCCOC(=O)C=C[*],Tg,209.1702907
603,[*]CCCCCCCCCCCCCCCCCCCCCOC(=O)C=C[*],Tg,208.1613041
604,[*]CCCCCCCCCCCCCCCCOC(=O)C(C)=C[*],Tg,288.0049817
605,[*]CCN(CC)CCOC(=O)C(C)=C[*],Tg,289.0014355
606,[*]CC(C)N(C(C)C)C(=O)C=C[*],Tg,393.0067413
607,[*]C(F)(F)COCCOC(=O)C=C[*],Tg,235.0173906
608,[*]CC(=C([*]))C(=O)OCC(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,Tg,286.0223694
609,CC(=C([*]))C(=O)NC(C)(C)C[*],Tg,433.0120677
610,[*]CCC(C)NC(=O)C=C[*],Tg,390.0317845
611,[*]CC(C)(C)NC(=O)C=C[*],Tg,400.9590312
612,[*]CCCCN(CCCC)C(=O)C=C[*],Tg,332.9660852
613,[*]CCCCCCCCCCCCNC(=O)C=C[*],Tg,280.0270595
614,[*]CC(C)CCCCCCCNC(=O)C=C[*],Tg,312.9680472
615,[*]CC(C)CCCNC(=O)C=C[*],Tg,344.0329188
616,[*]CC(C)CCCCCCNC(=O)C=C[*],Tg,325.0124519
617,[*]CC(C)CCCCCNC(=O)C=C[*],Tg,339.0002356
618,[*]CC(C)NC(=O)C=C[*],Tg,402.9953175
619,[*]CCCC(C)NC(=O)C=C[*],Tg,380.0143529
620,[*]CN(C1=CC=CC=C1)C(=O)C=C[*],Tg,453.0018754
621,[*]CCCCCCCCCCCCCCCCCCNC(=O)C=C[*],Tg,161.9943994
622,[*]C=C([*])C(=O)NN1CCCCC1,Tg,380.9780898
623,[*]CC(=C([*]))C(=O)NC1=CC=C(C=C1)C(O)=O,Tg,473.0423244
624,[*]CCOC(=O)C1=CC=C(NC(=O)C(C)=C([*]))C=C1,Tg,440.9608165
625,[*]COC(=O)C1=CC=C(NC(=O)C(C)=C([*]))C=C1,Tg,453.0018754
626,[*]C=CC(=O)OC([*])C1=CC=CC=C1,Tg,278.9972997
627,[*]C=C([*])C(=O)Oc1ccc(cc1)c1ccccc1,Tg,383.0010812
628,[*]CCC(C)OC(=O)C=C[*],Tg,249.9769702
629,[*]CC(C)(C)C1=C(OC(=O)C=C([*]))C=CC=C1,Tg,344.9848314
630,[*]CC(C)(C)C1=CC=C(OC(=O)C=C([*]))C=C1,Tg,344.0329188
631,ClC1=C(OC(=O)C(=C([*]))[*])C=CC=C1,Tg,325.9867889
632,[*]C=C([*])C(=O)OC1=CC=C(C=C1)Cl,Tg,330.9786651
633,[*]CC(C)(COC(=O)C=C([*]))C#N,Tg,323.9664224
634,[*]C=C([*])C(=O)OCCC#N,Tg,277.0129039
635,[*]CCCCC(COC(=O)C=C([*]))C#N,Tg,358.0139918
636,[*]C=C([*])C(=O)OC1=CC=C(C=C1)C#N,Tg,362.9944626
637,[*]CC(C)(OC(=O)C=C([*]))C#N,Tg,339.0002356
638,[*]CC(C)CC(C)OC(=O)C=C[*],Tg,257.9882936
639,[*]CCCCCCCCCCCCOC(=O)C=C[*],Tg,270.0225287
640,[*]CCOC(=O)C1=C(OC(=O)C=C([*]))C=CC=C1,Tg,302.9702603
641,[*]CCOC(=O)C1=CC=CC(OC(=O)C=C([*]))=C1,Tg,297.0297844
642,[*]CCOCCCOC(=O)C=C[*],Tg,218.0218397
643,[*]C(F)OC(=O)C=C[*],Tg,288.0049817
644,[*]C=C([*])C(=O)OCC(C(C(F)(F)F)(F)F)(F)F,Tg,242.9964898
645,FC(F)(F)OC(F)(F)C(F)(F)COC(=O)C([*])=C[*],Tg,218.0218397
646,[*]C=C([*])C(=O)OC(C(F)(F)F)(C(F)(F)F)F,Tg,283.0088392
647,[*]CCCCCCCCCCCCCCCCOC(=O)C=C[*],Tg,308.0349537
648,[*]C=C([*])C(=O)OCCCSCCC#N,Tg,214.980961
649,CC(CCOC(=O)C=C([*]))OC[*],Tg,217.0201204
650,[*]COC(=O)C1=CC=CC(OC(=O)C=C([*]))=C1,Tg,311.0283669
651,[*]COC(=O)C1=CC=C(OC(=O)C=C([*]))C=C1,Tg,340.0165058
652,[*]COC1=CC=C(OC(=O)C=C([*]))C=C1,Tg,323.9664224
653,[*]COCCCOC(=O)C=C[*],Tg,198.0158708
654,[*]CCC(C)COC(=O)C=C[*],Tg,240.9905429
655,[*]CCCC(C)COC(=O)C=C[*],Tg,235.0173906
656,[*]C=C([*])C(=O)OC1=CC2=CC=CC=C2C=C1,Tg,358.0139918
657,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)COC(=O)C([*])=C[*],Tg,223.9752345
658,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C([*])=C[*],Tg,235.9934776
659,[*]C=C([*])C(=O)OCC(C(C(C(F)F)(F)F)(F)F)(F)F,Tg,238.0126282
660,[*]C=C([*])C(=O)OCC(C(F)(F)F)(F)F,Tg,247.0017328
661,[*]C=CC(=O)OCCCC(C)C[*],Tg,266.9930767
662,[*]C=CC(=O)OCC([*])C1=CC=CC=C1,Tg,270.0225287
663,[*]CCCOC(=O)C=C[*],Tg,235.9934776
664,[*]CCCCCCCCCCCCCCOC(=O)C=C[*],Tg,297.0297844
665,[*]C(F)(F)C(F)(F)OCCOC(=O)C=C[*],Tg,251.0151881
666,[*]CSCCOC(=O)C=C[*],Tg,213.0100037
667,[*]CSCCCCOC(=O)C=C[*],Tg,203.001852
668,[*]CCSCCOC(=O)C=C[*],Tg,202.0226204
669,[*]CC1=CC=CC(OC(=O)C=C([*]))=C1,Tg,297.9888403
670,[*]CC1=C(OC(=O)C=C([*]))C=CC=C1,Tg,325.0124519
671,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)COC(=O)C([*])=C[*],Tg,205.0217801
672,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C([*])=C[*],Tg,233.9914561
673,[*]C=C([*])C(=O)OCCSCCC#N,Tg,222.997503
674,[*]CCCCOC(=O)C1=CC=C(C=C1)OC(=O)C=C[*],Tg,286.0223694
675,[*]C=C([*])C(=O)OC1=C(C=C(C=C1)Cl)Cl,Tg,332.9660852
676,[*]C=C([*])C(=O)OCCCCC#N,Tg,233.0236497
677,[*]C=C([*])C(=O)OCCOCCC#N,Tg,249.9769702
678,[*]CN(C)C1=CC=CC(OC(=O)C=C([*]))=C1,Tg,319.9631767
679,[*]CCOC(=O)C1=CC=C(OC(=O)C=C([*]))C=C1,Tg,310.0273442
680,[*]CCC(CC)COC(=O)C=C[*],Tg,222.997503
681,FC(F)(F)C(F)(F)C(F)(F)COCCOC(=O)C([*])=C[*],Tg,227.9817064
682,FC(C(F)(F)F)C(F)(F)COC(=O)C([*])=C[*],Tg,251.0151881
683,[*]COC(=O)C1=CC=CC=C1OC(=O)C=C[*],Tg,319.0068436
684,[*]CCCCCCCCCOC(=O)C=C[*],Tg,214.980961
685,[*]CCCCCOC(=O)C=C[*],Tg,216.0230035
686,[*]C(F)(F)C(F)(F)OCCOCCOC(=O)C=C[*],Tg,233.0236497
687,[*]CCSCCCOC(=O)C=C[*],Tg,197.0153207
688,[*]CSCCCOC(=O)C=C[*],Tg,208.017561
689,[*]CC1=CC=C(OC(=O)C=C([*]))C=C1,Tg,316.009399
690,[*]C=C([*])C(=O)OCCCCCCSCC#N,Tg,213.9932132
691,[*]CCCCCC(COC(=O)C=C([*]))C#N,Tg,388.9555744
692,[*]C=C([*])C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,Tg,371.0222886
693,[*]CCCCOC(=O)C1=C(C=C([*]))C=CC=C1,Tg,339.0002356
694,[*]CCCCOC(=O)C1=CC=C(C=C([*]))C=C1,Tg,348.9795674
695,[*]CCCC(=O)C1=CC=C(C=C1)C=C[*],Tg,346.9764505
696,[*]CCN(CC)C(=O)C1=CC=C(C=C([*]))C=C1,Tg,374.9730022
697,[*]CCOC(=O)C1=CC=C(C=C([*]))C=C1,Tg,367.0286785
698,[*]CCOCC1=C(C=C([*]))C=CC=C1,Tg,346.9764505
699,[*]CCOCC1=CC=C(C=C([*]))C=C1,Tg,359.004589
700,[*]CCCCCC(=O)C1=CC=C(C=C1)C=C[*],Tg,339.0002356
701,[*]CCCCCCOC(=O)C1=C(C=C([*]))C=CC=C1,Tg,317.9801428
702,[*]CCCCCCOC(=O)C1=CC=C(C=C([*]))C=C1,Tg,339.0002356
703,[*]CCC(O)COCC1=CC=C(C=C([*]))C=C1,Tg,319.0068436
704,[*]CC(C)COC(=O)C1=CC=C(C=C([*]))C=C1,Tg,362.9944626
705,[*]CC(C)CCOC(=O)C1=C(C=C[*])C=CC=C1,Tg,341.0358227
706,[*]CC(C)CCOCC1=C(C=C([*]))C=CC=C1,Tg,350.9942485
707,[*]CC(C)OC(=O)C1=CC=C(C=C([*]))C=C1,Tg,367.959483
708,[*]CC(C)OCC1=C(C=C([*]))C=CC=C1,Tg,360.9940136
709,[*]CCCCCCCC(=O)C1=CC=C(C=C([*]))C=C1,Tg,322.9981241
710,[*]C=C([*])C1=CC=C(C=C1)C(=O)CC1=CC=CC=C1,Tg,350.9942485
711,[*]CCCOC(=O)C1=CC=C(C=C([*]))C=C1,Tg,365.0059971
712,[*]Cc1ccc(cc1)C(=O)c1ccc(C=C([*]))cc1,Tg,371.9632212
713,[*]CCCCC(=O)C1=CC=C(C=C1)C=C[*],Tg,343.0046439
714,[*]COC1=CC=C(C=C1)C(=O)C1=CC=C(C=C[*])C=C1,Tg,376.0105237
715,[*]CCCCCC(C)(O)C1=CC=C(C=C[*])C=C1,Tg,363.9988403
716,[*]C=C([*])C1=CC=C(C=C1)OC2=CC=CC=C2,Tg,372.9924148
717,[*]CC(=C[*])C(=O)OC1=CC=C(C=C1)C#N,Tg,427.9568675
718,[*]COC(=O)C1=CC=C(OC(=O)C(C)=C([*]))C=C1,Tg,378.9657838
719,CC(=C[*])C(=O)OC1=CC=C(C=C1)C(C)(C)C[*],Tg,371.0222886
720,[*]CC(OC(=O)C(C)=C[*])C(F)(F)F,Tg,353.9973411
721,[*]CC(=C[*])C(=O)OCCC#N,Tg,346.9764505
722,[*]CCC(C)OC(=O)C(C)=C[*],Tg,332.9660852
723,[*]C=C(C)C(=O)OCC([*])C1=CC=CC=C1,Tg,329.0031075
724,[*]C=C(C[*])C(=O)OCCBr,Tg,325.0124519
725,[*]C=C(C)C(=O)OCCOC[*],Tg,297.0297844
726,[*]CCCCCOC(=O)C(C)=C[*],Tg,283.0088392
727,[*]CCCCCCCCCCCCCCOC(=O)C(C)=C[*],Tg,233.0236497
728,[*]CCCCCCCCCCOC(=O)C(C)=C[*],Tg,203.001852
729,[*]CC1CC(N)C([*])C(C)(C)C1,Tg,357.1905825
730,[*]Nc1ccccc1[*],Tg,358.1789013
731,[*]NCC1CCCC(CN[*])C1,Tg,423.1555097
732,[*]NCC1(C)CC(N[*])CC(C)(C)C1,Tg,438.126982
733,[*]Nc1c(CC)cccc1CCc1c(CC)cccc1N[*],Tg,438.126982
734,[*]CC(C)(c1ccc(cc1)Oc1ccc(cc1)N)c1ccc(cc1)Oc1ccc(cc1)N[*],Tg,442.1809211
735,[*]Nc1cccc(N[*])c1,Tg,442.3845998
736,[*]Nc1c(Cl)c(CC)ccc1CCc1c(Cl)c(CC)ccc1N[*],Tg,445.1434629
737,[*]Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N[*])cc2)cc1,Tg,453.106195
738,[*]Nc1ccc(cc1)CCc1ccc(cc1)N[*],Tg,456.1419344
739,[*]Nc1ccc(Oc2ccc(cc2)S(=O)(=O)c2ccc(Oc3ccc(N[*])cc3)cc2)cc1,Tg,456.1419344
740,[*]Nc1cccc(S(=O)(=O)c2cccc(N[*])c2)c1,Tg,457.1934502
741,[*]Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)N[*],Tg,494.1968808
742,[*]CC(C)C(=O)OC=C[*],Tg,329.0031075
743,[*]CC(OC(=O)C(C)=C[*])C1=CC=CC=C1,Tg,299.0198367
744,CC(=C[*])C(=O)O[Si](C)(C)C[*],Tg,341.0358227
745,[*]CC(=C[*])C(=O)OC1=C(C)C(C)=CC=C1,Tg,398.0155135
746,CC(=C[*])C(=O)OC1=C(C)C=CC=C1C[*],Tg,440.0479478
747,[*]CC(=C[*])C(=O)OC1CCC1,Tg,350.9942485
748,[*]CC(=C[*])C(=O)OC1CCCC1,Tg,348.0166322
749,CC(=C[*])C(=O)OCCC(C)CC(C)(C)C[*],Tg,274.0311921
750,[*]CCCCCCCCC(C)OC(=O)C(C)=C[*],Tg,208.017561
751,[*]CC(=O)C1=CC=C(C=C1)C=C[*],Tg,388.9555744
752,[*]C=C([*])C1=C(COC(=O)C2=CC=CC=C2)C=CC=C1,Tg,344.9848314
753,[*]CCCCCOC1=C(C=C[*])C=C(Br)C=C1,Tg,322.0327198
754,[*]CCCOC1=C(C=C[*])C=C(Br)C=C1,Tg,326.9640468
755,[*]CCC(C)OCC1=CC=C(C=C[*])C=C1,Tg,312.9680472
756,CC1=C(C=C[*])C=C(C=C1)C(C)(C)C[*],Tg,359.997927
757,[*]OCC1=C(C=C[*])C=CC=C1,Tg,433.0120677
758,[*]OCC1=CC=C(C=C[*])C=C1,Tg,413.047502
759,[*]C=CC1=CC=C(C=C1)O[*],Tg,433.0120677
760,[*]CNC(=O)C1=C(C=C[*])C=CC=C1,Tg,461.9553488
761,[*]C=C([*])C1=C(C=CC=C1)C(=O)OC1=CC=CC=C1,Tg,397.0086781
762,[*]C=C([*])C1=CC=C(C=C1)C(=O)N1CCCCC1,Tg,386.9902292
763,[*]CCCOCC1=C(C=C[*])C=CC=C1,Tg,369.9985312
764,[*]CCC(C)(O)C1=CC=C(C=C[*])C=C1,Tg,458.986593
765,[*]CC1=CC(=C(C=C1C)C=C[*])C,Tg,408.9780501
766,[*]COC(=O)C1=CC=CC(OC(=O)C=C[*])=C1,Tg,311.0283669
767,[*]CCCCC(CC)CCC(CC(C)C)OC(=O)C=C[*],Tg,252.9880456
768,[*]CC(C)(C)COC(=O)C=C[*],Tg,294.9850457
769,[*]CC(=C[*])C(=O)OC1=CC=CC(=C1)C#N,Tg,427.9568675
770,[*]CC(=C[*])C(=O)OCC1CCCCCCC1,Tg,325.9867889
771,[*]CCCCOC1=C(C=C[*])C=C(Br)C=C1,Tg,319.9631767
772,[*]CCOC1=C(C=C(C=C1)Br)C=C[*],Tg,353.0205604
773,[*]COC1=C(C=C[*])C=C(Br)C=C1,Tg,359.004589
774,[*]CCCCOCC1=C(C=C[*])C=CC=C1,Tg,340.0165058
775,[*]OC(=O)C1=C(C=C[*])C=CC=C1,Tg,449.9870339
776,[*]CN(C)C(=O)C1=CC=C(C=C[*])C=C1,Tg,398.0155135
777,[*]CN(C)CCOC(=O)C1=CC=C(C=C[*])C=C1,Tg,372.9924148
778,[*]OCC1=CC=CC(C=C[*])=C1,Tg,398.0155135
779,[*]COCC1=CC=CC=C1C=C[*],Tg,361.9928562
780,[*]CCCCCOCC1=C(C=C[*])C=CC=C1,Tg,319.9631767
781,[*]C=C([*])C1=C(COCCC2=CC=CC=C2)C=CC=C1,Tg,335.9696137
782,[*]CCC(=O)C1=CC=C(C=C[*])C=C1,Tg,374.9730022
783,[*]CC(C)C1=CC(=C(C=C1)C=C[*])C(C)C,Tg,435.0107606
784,[*]CC(C)C1=CC(=C(C=C1)C(C)C)C=C[*],Tg,440.9608165
785,[*]CCCC(C)(O)C1=CC=C(C=C[*])C=C1,Tg,402.9953175
786,[*]CC(C)(O)C1=CC=C(C=C[*])C=C1,Tg,438.0261112
787,[*]CC(=C[*])C(=O)OCC(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,Tg,257.9882936
788,CC(=C([*]))C(=O)OCCOCCO[*],Tg,280.0270595
789,[*]CC1CC(CC(C1)(C)C)OC(=O)C(C)=C[*],Tg,398.0155135
790,[*]CC(C)CC(C)(C)CCOC(=O)C(C)=C[*],Tg,274.0311921
791,[*]CC(=C[*])C(=O)OC1=CC=C(CC#N)C=C1,Tg,400.9590312
792,[*]CC(=C[*])C(=O)OC1CCCCCCCCC1,Tg,330.9786651
793,[*]CC(=C[*])C(=O)OC1CCCCCCCCCCC1,Tg,329.0031075
794,[*][Si](CC)(CC)O[*],Tg,129.9870237
795,[*]C=CC=C[*],Tg,171.0015315
796,[*]C[Si](=C[*])C,Tg,172.9816359
797,[*]C[Si](C[*])(O)c1ccccc1,Tg,186.9820858
798,[SiH](C[*])(CCC(F)(F)F)O[*],Tg,199.0215022
799,[*]CC(C)=C[*],Tg,199.0215022
800,[SiH](C[*])(C)CCC[*],Tg,203.001852
801,[*]CCCCC=C[*],Tg,222.997503
802,[*]CCCC=C[*],Tg,222.997503
803,[*]C(F)(F)C(F)(F)c1nc(nc(OC(F)(F)F)n1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[*],Tg,254.9764088
804,C(Cl)(C(=O)OCCCC[*])C[*],Tg,329.9894079
805,[*]C(=O)CCCCCN[*],Tg,334.9654392
806,C(Cl)(C(=O)OCCC[*])C[*],Tg,344.0329188
807,C1CC(OC(O1)CC[*])C[*],Tg,344.9848314
808,[*]CCC(C)OC(=O)C(C)(Cl)[*],Tg,346.9764505
809,[*]CC(C)OC(=O)C(C)(Cl)[*],Tg,362.9944626
810,[*]c1c(F)c(F)c(c(F)c1(F))CC[*],Tg,362.9944626
811,[*]C(=O)CCCCC(=O)NCc1cc(ccc1)CN[*],Tg,362.9944626
812,C(Cl)(C(=O)OCC[*])C[*],Tg,366.0159406
813,[*]C(=O)c1ccc(cc1)C(=O)OCCC1CCC(CC1)O[*],Tg,367.959483
814,c1cc(ccc1)N([*])C(=O)CCCC(=O)Nc1cc(ccc1)OCC(O)CO[*],Tg,383.9723926
815,[*]C(Cl)(C(=O)OC1CCCCC1)C[*],Tg,386.9902292
816,C1C2=CC=C(CN1C(=O)CCCCCCCCC(=O)N[*])C=C2[*],Tg,387.9716573
817,[*]C(=O)Oc1ccc(cc1)Sc1ccc(cc1)O[*],Tg,387.9716573
818,[*][Si](C)([*])c1ccccc1,Tg,390.0317845
819,[*]C(=O)Oc1cc(C)c(cc1)C(C)(CC)c1c(C)cc(cc1)O[*],Tg,392.0125763
820,[*]CC(C#N)C[*],Tg,393.0067413
821,C(C)(c1ccc(cc1)C[*])C[*],Tg,394.0034276
822,[*]C(=O)Oc1c(Cl)cc(cc1)C(C)(C)c1c(C)cc(cc1)O[*],Tg,410.9604233
823,[*]C(=O)Oc1cc(Cl)c(cc1)C(C)(CC)c1c(Cl)cc(cc1)O[*],Tg,414.9540426
824,[*]C(=O)Oc1c(Cl)cc(cc1)C(C)(C)c1ccc(cc1)O[*],Tg,418.9864711
825,[*]C(=O)Oc1cc(Cl)c(cc1)C(C)(C)c1c(Cl)cc(cc1)O[*],Tg,418.9864711
826,[*]C(F)(C(F)(F)(F))C(F)(F)[*],Tg,425.0108332
827,[*]C(=O)Oc1ccc(cc1)C(=C(Cl)(Cl))c1ccc(cc1)O[*],Tg,430.0312336
828,[*]C(c1cccc2ccccc12)C[*],Tg,432.0161676
829,C(C#N)(C(=O)OC[*])C[*],Tg,433.0120677
830,[*]C(=O)Oc1ccc(cc1)C(C(Cl)(F)(F))(C(Cl)(F)(F))c1ccc(cc1)O[*],Tg,456.9829533
831,[*]C(=O)Oc1c(Cl)cc(cc1(Cl))C(C)(C)c1ccc(cc1)O[*],Tg,458.986593
832,[*]C(=O)Oc1cc(C)c(c(C)c1)C(C)(C)c1c(C)cc(cc1(C))O[*],Tg,473.0423244
833,[*]C(F)(c1ccccc1)C(F)(F)[*],Tg,475.0069894
834,[*]C(=O)c1ccc(cc1)C(=O)Oc1ccc(cc1)C(C)(C)c1ccc(cc1)O[*],Tg,477.969297
835,[*]Oc1ccc(Sc2ccc(Oc3cc4c(cc3)C(=O)N(C4(=O))c3ccccc3C(=O)c3ccc(cc3)[*])cc2)cc1,Tg,484.9533905
836,[*]C(=O)c1ccc(Oc2ccc(Sc3ccc(Oc4cc5c(cc4)C(=O)N(C5(=O))c4ccc(cc4)C(=O)[*])cc3)cc2)cc1,Tg,493.9693472
837,[*]C(=O)Oc1cc(Cl)c(c(Cl)c1)C(C)(C)c1c(Cl)cc(cc1(Cl))O[*],Tg,503.0370811
838,[*]C(=O)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(C3(=O))c2cc(ccc2)C(=O)c2cc(ccc2)[*])cc1,Tg,512.9794883
839,[*]C(=O)Oc1cc(Br)c(c(Br)c1)C(C)(C)c1c(Br)cc(cc1(Br))O[*],Tg,522.9979662
840,[*]c1ccc(Oc2cc3c4c2c(cc(n3)c2ccc(cc2)Oc2ccc(cc2)[*])c(c2ccccc2)cc4)cc1,Tg,539.0139436
841,[*]c1ccc(C2=NN=C(N2c2ccccc2)c2ccc(cc2)C2=NN=C(N2c2ccccc2)c2ccc(cc2)[*])cc1,Tg,543.0002131
842,[*]NC(=O)c1ccc2c(c1)C(=O)N(C2(=O))c1ccc(cc1)C([*])c1ccc(cc1),Tg,550.0472529
